city_key,country,city,preferred_city_query,source_row_count,distinct_club_id_count,distinct_club_name_count,club_ids,club_names,leagues,stadiums,primary_stadium_context_query,primary_club_context_query,legacy_geonames_city_queries,legacy_stadium_queries,legacy_club_queries,existing_club_coord_count,trusted_stadium_hint_coord_count,existing_club_coord_centroid_lat,existing_club_coord_centroid_lon,existing_coordinate_basis_values,untrusted_coordinate_basis_values,existing_coordinate_sources,existing_coordinate_source_urls,data_quality_flags,review_priority,latitude,longitude,geocode_source,geocode_source_url,match_confidence,review_status,review_notes,input_city_lookup_encoding,input_club_baseline_encoding,input_legacy_hybrid_encoding
iraq__baghdad__3a5c37cd,Iraq,Baghdad,"Baghdad, Iraq",3,3,3,c_al_quwa_al_jawiya_d23a171e | c_al_talaba_856167fb | c_al_zawraa_7bba0fc0,Al-Quwa Al-Jawiya | Al-Talaba | Al-Zawraa,Iraq Stars League,Al Talaba Stadium | Al-Shaab Stadium | Al-Zawraa Stadium,"Al Talaba Stadium, Baghdad, Iraq","Al-Quwa Al-Jawiya, Baghdad, Iraq",,,,3,3,33.35854767,44.39995033,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q2117452 | https://www.wikidata.org/wiki/Q2649596 | https://www.wikidata.org/wiki/Q4119771,multiple_clubs_same_city_country | multiple_stadium_contexts,medium,33.34058,44.40088,geonames_searchJSON,https://www.geonames.org/98182,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Baghdad'; admin 'بغداد'; feature PPLC; population 7216000; 2.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
qatar__al-rayyan__29f87b48,Qatar,Al Rayyan,"Al Rayyan, Qatar",1,1,1,c_al_rayyan_e5871040,Al-Rayyan SC,Qatar Stars League,Ahmad bin Ali Stadium,"Ahmad bin Ali Stadium, Al Rayyan, Qatar","Al-Rayyan SC, Al Rayyan, Qatar",,,,1,1,25.330538,51.341279,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q401643,,medium,25.29194,51.42444,geonames_searchJSON,https://www.geonames.org/289888,low,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Ar Rayyān'; admin 'بَلَدِيَّة اَلرَّيَّان'; feature PPLA; population 272465; 9.4 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.,utf-8-sig,latin-1,utf-8-sig
qatar__madinat-ash-shamal__5988c9dd,Qatar,Madinat ash Shamal,"Madinat ash Shamal, Qatar",1,1,1,c_al_shamal_91835f7b,Al-Shamal SC,Qatar Stars League 2,Al-Shamal SC Stadium,"Al-Shamal SC Stadium, Madinat ash Shamal, Qatar","Al-Shamal SC, Madinat ash Shamal, Qatar","Madinat ash Shamal, Qatar","Al-Shamal SC Stadium, Madinat ash Shamal, Qatar","Al-Shamal SC, Madinat ash Shamal, Qatar",1,1,26.118028,51.221028,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q4703223,,medium,26.12933,51.2009,geonames_searchJSON,https://www.geonames.org/289739,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Madīnat ash Shamāl'; admin 'بلدية مدينة الشمال'; feature PPLA; population 5267; 2.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
syria__damascus__24aa259a,Syria,Damascus,"Damascus, Syria",1,1,1,c_al_shorta_03f6bef7,Al-Shorta SC,Syrian Premier League,Abbasiyyin Stadium,"Abbasiyyin Stadium, Damascus, Syria","Al-Shorta SC, Damascus, Syria","Damascus, Syria","Abbasiyyin Stadium, Damascus, Syria","Al-Shorta SC, Damascus, Syria",1,1,33.52286,36.32004,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q306006,,medium,33.5102,36.29128,geonames_searchJSON,https://www.geonames.org/170654,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Damascus'; admin 'دمشق'; feature PPLC; population 1569394; 3.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
saudi-arabia__medina__27a4b246,Saudi Arabia,Medina,"Medina, Saudi Arabia",1,1,1,c_al_ula_28613b64,Al-Ula FC,Saudi First Division League,Prince Mohammed bin Abdul Aziz Stadium,"Prince Mohammed bin Abdul Aziz Stadium, Medina, Saudi Arabia","Al-Ula FC, Medina, Saudi Arabia","Medina, Saudi Arabia","Prince Mohammed bin Abdulaziz Stadium, Medina, Saudi Arabia","Al Ula, Medina, Saudi Arabia",0,0,,,,,wikidata_step6,,,medium,24.46861,39.61417,geonames_searchJSON,https://www.geonames.org/109223,low,ready_for_geocoding_no_local_hints,GeoNames name_equals match retained for Medina Saudi Arabia; canonical stadium label has already been updated.,utf-8-sig,latin-1,utf-8-sig
qatar__al-wakrah__912ee19a,Qatar,Al Wakrah,"Al Wakrah, Qatar",1,1,1,c_al_wakrah_abf60aa2,Al Wakrah,Qatar Stars League,Al Janoub Stadium,"Al Janoub Stadium, Al Wakrah, Qatar","Al Wakrah, Al Wakrah, Qatar",,,,1,1,25.15977778,51.57408333,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q285531,,medium,25.17151,51.60337,geonames_searchJSON,https://www.geonames.org/289915,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Al Wakrah'; admin 'بَلَدِيَّة اَلْوَكْرَة'; feature PPLA; population 26436; 3.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
turkey__alanya__5c9fff14,Turkey,Alanya,"Alanya, Turkey",1,1,1,c_alanyaspor_661d3784,Alanyaspor,Süper Lig,Alanya Oba Stadium,"Alanya Oba Stadium, Alanya, Turkey","Alanyaspor, Alanya, Turkey",,,,1,1,36.5626,32.0791,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q12808383,,medium,36.54375,31.99982,geonames_searchJSON,https://www.geonames.org/324190,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Alanya'; admin 'Antalya'; feature PPLA2; population 364180; 7.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
japan__niigata__2b37e024,Japan,Niigata,"Niigata, Japan",1,1,1,c_albirex_niigata_cab00434,Albirex Niigata,J2 League,Denka Big Swan Stadium,"Denka Big Swan Stadium, Niigata, Japan","Albirex Niigata, Niigata, Japan","Niigata, Japan","Denka Big Swan Stadium, Niigata, Japan","Albirex Niigata, Niigata, Japan",1,1,37.8825,139.0591667,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q494749,,medium,37.92259,139.04125,geonames_searchJSON,https://www.geonames.org/1855431,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Niigata'; admin '新潟県'; feature PPLA; population 797591; 4.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
netherlands__almere__06da8b29,Netherlands,Almere,"Almere, Netherlands",1,1,1,c_almere_11b3096f,Almere,Eerste Divisie,Yanmar Stadion,"Yanmar Stadion, Almere, Netherlands","Almere, Almere, Netherlands",,,,1,1,52.394444,5.240556,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q255387,,medium,52.37025,5.21413,geonames_searchJSON,https://www.geonames.org/2759879,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Almere Stad'; admin 'Flevoland'; feature PPL; population 176432; 3.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
belgium__anderlecht__9ef158b9,Belgium,Anderlecht,"Anderlecht, Belgium",1,1,1,c_anderlecht_b0025a96,Anderlecht,Belgian Pro League,Lotto Park,"Lotto Park, Anderlecht, Belgium","Anderlecht, Anderlecht, Belgium",,,,1,1,50.834167,4.298333,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q262326,,medium,50.83619,4.31454,geonames_searchJSON,https://www.geonames.org/2803201,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Anderlecht'; admin 'Brussel'; feature PPLA4; population 160553; 1.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
france__angers__31a56b8f,France,Angers,"Angers, France",1,1,1,c_angers_df67ea45,Angers,Ligue 1,Stade Raymond Kopa,"Stade Raymond Kopa, Angers, France","Angers, Angers, France",,,,1,1,47.45905,-0.53163,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q387213,,medium,47.47156,-0.55202,geonames_searchJSON,https://www.geonames.org/3037656,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Angers'; admin 'Pays de la Loire'; feature PPLA2; population 168279; 2.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
belgium__antwerp__3754ba80,Belgium,Antwerp,"Antwerp, Belgium",1,1,1,c_antwerp_7961b08d,Antwerp,Belgian Pro League,Stadion Broodstraat,"Stadion Broodstraat, Antwerp, Belgium","Antwerp, Antwerp, Belgium",,,,1,1,51.2327,4.471575,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q7596290,,medium,51.22047,4.40026,geonames_searchJSON,https://www.geonames.org/2803138,low,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Antwerpen'; admin 'Vlaanderen'; feature PPL; population 529247; 5.1 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.,utf-8-sig,latin-1,utf-8-sig
cyprus__nicosia__9acebf3a,Cyprus,Nicosia,"Nicosia, Cyprus",1,1,1,c_apoel_nicosia_af3c6796,APOEL FC,Cypriot First Division,GSP Stadium,"GSP Stadium, Nicosia, Cyprus","APOEL FC, Nicosia, Cyprus","Nicosia, Cyprus","GSP Stadium, Nicosia, Cyprus","Apoel Nicosia, Nicosia, Cyprus",0,0,,,,,wikidata_step6,,,medium,35.17284,33.35397,geonames_searchJSON,https://www.geonames.org/146268,high,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Nicosia'; admin 'Επαρχία Λευκωσίας'; feature PPLC; population 200452; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__london__a0c2be3a,England,London,"London, England",7,7,7,c_arsenal_93d10937 | c_charlton_athletic_f6926677 | c_chelsea_e655b01a | c_crystal_palace_cd11ce68 | c_fulham_385c468e | c_millwall_9ef52a13 | c_west_ham_united_0b178664,Arsenal F.C. | Charlton Athletic F.C. | Chelsea F.C. | Crystal Palace F.C. | Fulham F.C. | Millwall F.C. | West Ham United F.C.,EFL Championship | Premier League,Craven Cottage | Emirates Stadium | London Stadium | Selhurst Park | Stamford Bridge | The Den | The Valley,"Craven Cottage, London, England","Arsenal F.C., London, England","London Borough of Islington, United Kingdom | London, England | South Norwood, United Kingdom | Stratford, United Kingdom","Emirates Stadium, London Borough of Islington, United Kingdom | London Stadium, Stratford, United Kingdom | Selhurst Park, South Norwood, United Kingdom | Stamford Bridge, London, England | The Valley, London, England","Arsenal, London Borough of Islington, United Kingdom | Charlton Athletic, London, England | Chelsea, London, England | Crystal Palace, South Norwood, United Kingdom | West Ham United, Stratford, United Kingdom",7,7,51.48884759,-0.09117951,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1066373 | https://www.wikidata.org/wiki/Q163995 | https://www.wikidata.org/wiki/Q171458 | https://www.wikidata.org/wiki/Q172190 | https://www.wikidata.org/wiki/Q318043 | https://www.wikidata.org/wiki/Q908481 | https://www.wikidata.org/wiki/Q958319,multiple_clubs_same_city_country | multiple_stadium_contexts,medium,51.50853,-0.12574,geonames_searchJSON,https://www.geonames.org/2643743,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'London'; admin 'England'; feature PPLC; population 8961989; 3.2 km from trusted local centroid; top-vs-next score margin 95.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
morocco__rabat__0c12dbca,Morocco,Rabat,"Rabat, Morocco",1,1,1,c_as_far_8343a091,AS FAR,Botola Pro,Prince Moulay Abdellah Stadium,"Prince Moulay Abdellah Stadium, Rabat, Morocco","AS FAR, Rabat, Morocco","Rabat, Morocco","Prince Moulay Abdellah Stadium, Rabat, Morocco","AS Far, Rabat, Morocco",0,0,,,,,wikidata_step6,,,medium,34.01325,-6.83255,geonames_searchJSON,https://www.geonames.org/2538475,high,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Rabat'; admin 'Rabat-Salé-Kénitra'; feature PPLC; population 1655753; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
monaco__fontvieille__33b697ea,Monaco,Fontvieille,"Fontvieille, Monaco",1,1,1,c_as_monaco_6b2106c8,AS Monaco,Ligue 1,Stade Louis II,"Stade Louis II, Fontvieille, Monaco","AS Monaco, Fontvieille, Monaco",,,,1,1,43.727778,7.415556,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q318851,,medium,43.72687,7.41766,geonames_searchJSON,https://www.geonames.org/3017814,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Fontvieille'; feature PPLX; population 3602; 0.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
italy__rome__3ce952dd,Italy,Rome,"Rome, Italy",1,1,1,c_as_roma_2ecbf69f,AS Roma,Serie A,Stadio Olimpico,"Stadio Olimpico, Rome, Italy","AS Roma, Rome, Italy","Rome, Italy","Stadio Olimpico, Rome, Italy","AS Roma, Rome, Italy",1,1,41.841111,12.47,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q3496273,,medium,41.89193,12.51133,geonames_searchJSON,https://www.geonames.org/3169070,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Rome'; admin 'Lazio'; feature PPLC; population 2318895; 6.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
kazakhstan__astana__3054a1f0,Kazakhstan,Astana,"Astana, Kazakhstan",1,1,1,c_astana_f8b0106f,Astana,Kazakhstan Premier League,Astana Arena,"Astana Arena, Astana, Kazakhstan","Astana, Astana, Kazakhstan",,,,1,1,51.1082,71.4026,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q746559,,medium,51.1801,71.44598,geonames_searchJSON,https://www.geonames.org/1526273,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Astana'; admin 'Астана'; feature PPLC; population 345604; 8.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__birmingham__8040049d,England,Birmingham,"Birmingham, England",2,2,2,c_aston_villa_2b918477 | c_birmingham_city_b5dc6570,Aston Villa F.C. | Birmingham City F.C.,EFL Championship | Premier League,St Andrew's | Villa Park,"St Andrew's, Birmingham, England","Aston Villa F.C., Birmingham, England","Birmingham, England | Birmingham, United Kingdom","St Andrew's, Birmingham, England | Villa Park, Birmingham, United Kingdom","Aston Villa, Birmingham, United Kingdom | Birmingham City, Birmingham, England",2,2,52.49243472,-1.87645555,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q175339 | https://www.wikidata.org/wiki/Q819179,multiple_clubs_same_city_country | multiple_stadium_contexts,medium,52.48142,-1.89983,geonames_searchJSON,https://www.geonames.org/2655603,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Birmingham'; admin 'England'; feature PPLA2; population 1157603; 2.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
italy__bergamo__174b8828,Italy,Bergamo,"Bergamo, Italy",1,1,1,c_atalanta_f8d83567,Atalanta,Serie A,Stadio Atleti Azzurri d'Italia,"Stadio Atleti Azzurri d'Italia, Bergamo, Italy","Atalanta, Bergamo, Italy",,,,1,1,45.708889,9.680833,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q780526,,medium,45.69601,9.66721,geonames_searchJSON,https://www.geonames.org/3182164,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Bergamo'; admin 'Lombardia'; feature PPLA2; population 121200; 1.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
spain__bilbao__1f3dc556,Spain,Bilbao,"Bilbao, Spain",1,1,1,c_athletic_club_24c5af40,Athletic Bilbao,La Liga,San Mamés Stadium,"San Mamés Stadium, Bilbao, Spain","Athletic Bilbao, Bilbao, Spain","Bilbao, Spain","San Mams Stadium, Bilbao, Spain","Athletic Club, Bilbao, Spain",1,1,43.264205,-2.949369,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q182864,,medium,43.26271,-2.92528,geonames_searchJSON,https://www.geonames.org/3128026,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Bilbao'; admin 'País Vasco'; feature PPLA2; population 347342; 2.0 km from trusted local centroid; top-vs-next score margin 102.6; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
brazil__curitiba__c7294ea8,Brazil,Curitiba,"Curitiba, Brazil",1,1,1,c_athletico_paranaense_2178bb1a,Club Athletico Paranaense,Campeonato Brasileiro Série A,Arena da Baixada,"Arena da Baixada, Curitiba, Brazil","Club Athletico Paranaense, Curitiba, Brazil","Curitiba, Brazil","Arena da Baixada, Curitiba, Brazil","Athletico Paranaense, Curitiba, Brazil",1,1,-25.448333,-49.276944,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q606803,,medium,-25.42778,-49.27306,geonames_searchJSON,https://www.geonames.org/3464975,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Curitiba'; admin 'Paraná'; feature PPLA; population 1948626; 2.3 km from trusted local centroid; top-vs-next score margin 102.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
united-states__atlanta__01e9ae3c,United States,Atlanta,"Atlanta, United States",1,1,1,c_atlanta_united_43563fa4,Atlanta United,Major League Soccer,Mercedes-Benz Stadium,"Mercedes-Benz Stadium, Atlanta, United States","Atlanta United, Atlanta, United States",,,,1,1,33.75527778,-84.40083333,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q7007552,,medium,33.749,-84.38798,geonames_searchJSON,https://www.geonames.org/4180439,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Atlanta'; admin 'Georgia'; feature PPLA; population 510823; 1.4 km from trusted local centroid; top-vs-next score margin 89.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
